sku,part_name,manufacturer_reference,model_reference,image_path,identity_source,technical_description_status,search_alias_status,landing_page
PGE-MAN-075,Universal Coupling,Manesty,Model unresolved,/assets/images/parts/manesty/betapress/universal-coupling.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-075/
PGE-MAN-076,Upper Cam Track Body,Manesty,BETAPRESS,/assets/images/parts/manesty/betapress/upper-cam-track-body.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-076/
PGE-MAN-077,Upper Lifting Cam,Manesty,Model unresolved,/assets/images/parts/manesty/betapress/upper-lifting-cam.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-077/
PGE-MAN-078,Upper Lowering Cam Eu B,Manesty,Model unresolved,/assets/images/parts/manesty/betapress/upper-lowering-cam-eu-b.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-078/
PGE-MAN-079,Upper Tamping Roll Bracket,Manesty,Model unresolved,/assets/images/parts/manesty/betapress/upper-tamping-roll-bracket.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-079/
PGE-MAN-080,Upper Tamping Roll Pin,Manesty,BETAPRESS,/assets/images/parts/manesty/betapress/upper-tamping-roll-pin.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-080/
PGE-MAN-081,Vari Speed Pulley,Manesty,Model unresolved,/assets/images/parts/manesty/betapress/vari-speed-pulley.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-081/
PGE-MAN-082,Weight Adjusting Ramp,Manesty,BETAPRESS,/assets/images/parts/manesty/betapress/weight-adjusting-ramp.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-082/
PGE-MAN-083,Bracket For Oil Bottle,Manesty,BETAPRESS,/assets/images/parts/manesty/betapress-express/bracket-for-oil-bottle.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-083/
PGE-MAN-084,Inlet Bowl Cover,Manesty,Model unresolved,/assets/images/parts/manesty/betapress-express/inlet-bowl-cover.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-084/
PGE-MAN-085,Die Lock Screws 10 Piece Pack,Manesty,Model unresolved,/assets/images/parts/manesty/d3b/die-lock-screws-10-piece-pack.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-085/
PGE-MAN-086,31T Spiral Gear,Manesty,Model unresolved,/assets/images/parts/manesty/express/31t-spiral-gear.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-086/
PGE-MAN-087,Armature Hub,Manesty,Model unresolved,/assets/images/parts/manesty/express/armature-hub.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-087/
PGE-MAN-088,Bottom Spacing Washer,Manesty,Model unresolved,/assets/images/parts/manesty/express/bottom-spacing-washer.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-088/
PGE-MAN-089,Cam Spacing Sleeve,Manesty,Model unresolved,/assets/images/parts/manesty/express/cam-spacing-sleeve.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-089/
PGE-MAN-090,Compensating Cam Spindle,Manesty,EXPRESS,/assets/images/parts/manesty/express/compensating-cam-spindle.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-090/
PGE-MAN-091,Control Cam D Ejection,Manesty,Model unresolved,/assets/images/parts/manesty/express/control-cam-d-ejection.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-091/
PGE-MAN-092,Control Cam Ejection,Manesty,Model unresolved,/assets/images/parts/manesty/express/control-cam-ejection.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-092/
PGE-MAN-093,Cover Over Scraper Bracket,Manesty,EXPRESS,/assets/images/parts/manesty/express/cover-over-scraper-bracket.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-093/
PGE-MAN-094,Drive Belt,Manesty,Model unresolved,/assets/images/parts/manesty/express/drive-belt.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-094/
PGE-MAN-095,Driving Pinion,Manesty,Model unresolved,/assets/images/parts/manesty/express/driving-pinion.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-095/
PGE-MAN-096,Ejection Cam Us B Bronze,Manesty,Model unresolved,/assets/images/parts/manesty/express/ejection-cam-us-b-bronze.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-096/
PGE-MAN-097,Ejection Cam Us B Steel,Manesty,Model unresolved,/assets/images/parts/manesty/express/ejection-cam-us-b-steel.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-097/
PGE-MAN-098,Feed Frame,Manesty,EXPRESS,/assets/images/parts/manesty/express/feed-frame.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-098/
PGE-MAN-099,Feeder Gear 85 T,Manesty,Model unresolved,/assets/images/parts/manesty/express/feeder-gear-85-t.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-099/
PGE-MAN-100,Feeder Inter Gear 28T,Manesty,Model unresolved,/assets/images/parts/manesty/express/feeder-inter-gear-28t.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-100/
PGE-MAN-101,Field Magnet 24V,Manesty,Model unresolved,/assets/images/parts/manesty/express/field-magnet-24v.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-101/
PGE-MAN-102,Fill Cam 11 16 Fill B,Manesty,Model unresolved,/assets/images/parts/manesty/express/fill-cam-11-16-fill-b.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-102/
PGE-MAN-103,Fill Cam 3 8 Fill B,Manesty,Model unresolved,/assets/images/parts/manesty/express/fill-cam-3-8-fill-b.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-103/
PGE-MAN-104,Fill Cam 5 16 Fill D,Manesty,Model unresolved,/assets/images/parts/manesty/express/fill-cam-5-16-fill-d.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-104/
PGE-MAN-105,Fill Cam 9 16 Fill D,Manesty,Model unresolved,/assets/images/parts/manesty/express/fill-cam-9-16-fill-d.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-105/
PGE-MAN-106,Fill Cam Ipt B 3 8 Fill,Manesty,Model unresolved,/assets/images/parts/manesty/express/fill-cam-ipt-b-3-8-fill.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-106/
PGE-MAN-107,Front Rear Lower Cam Track Guard,Manesty,Model unresolved,/assets/images/parts/manesty/express/front-rear-lower-cam-track-guard.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-107/
